id,class,H,T
8126,2,1.31,5.05
8127,2,1.31,5.05
8128,2,1.31,5.05
8129,2,1.31,5.05
8130,2,1.31,5.05
8131,2,1.31,5.05
8132,2,1.31,5.05
8133,2,1.31,5.05
8134,2,1.31,5.05
8135,2,1.31,5.05
8136,2,1.31,5.05
8137,2,1.31,5.05
8138,2,1.31,5.05
8139,2,1.31,5.05
8140,2,1.31,5.05
8141,2,1.31,5.05
8142,2,1.31,5.05
8143,2,1.31,5.05
8144,2,1.31,5.05
8145,2,1.31,5.05
8146,2,1.31,5.05
8147,2,1.31,5.05
8148,2,1.31,5.05
8149,2,1.31,5.05
8150,2,1.31,5.05
8151,2,1.31,5.05
8152,2,1.31,5.05
8153,2,1.31,5.05
8154,2,1.31,5.05
8155,2,1.31,5.05
8156,2,1.31,5.05
8157,2,1.31,5.05
8158,2,1.31,5.05
8159,2,1.31,5.05
8160,2,1.31,5.05
8161,2,1.31,5.05
8162,2,1.31,5.05
8163,2,1.31,5.05
8164,2,1.31,5.05
8165,2,1.31,5.05
8166,2,1.31,5.05
8167,2,1.31,5.05
8168,2,1.31,5.05
8169,2,1.31,5.05
8170,2,1.31,5.05
8171,2,1.31,5.05
8172,2,1.31,5.05
8173,2,1.31,5.05
8174,2,1.31,5.05
8175,2,1.31,5.05
8176,2,1.31,5.05
8177,2,1.31,5.05
8178,2,1.31,5.05
8179,2,1.31,5.05
8180,2,1.31,5.05
8181,2,1.31,5.05
8182,2,1.31,5.05
8183,2,1.31,5.05
8184,2,1.31,5.05
8185,2,1.31,5.05
8186,2,1.31,5.05
8187,2,1.31,5.05
8188,2,1.31,5.05
8189,2,1.31,5.05
8190,2,1.31,5.05
8191,2,1.31,5.05
8192,2,1.31,5.05
8193,2,1.31,5.05
8194,2,1.31,5.05
8195,2,1.31,5.05
8196,2,1.31,5.05
8197,2,1.31,5.05
8198,2,1.31,5.05
8199,2,1.31,5.05
8200,2,1.31,5.05
8201,2,1.31,5.05
8202,2,1.31,5.05
8203,2,1.31,5.05
8204,2,1.31,5.05
8205,2,1.31,5.05
8206,2,1.31,5.05
8207,2,1.31,5.05
8208,2,1.31,5.05
8209,2,1.31,5.05
8210,2,1.31,5.05
8211,2,1.31,5.05
8212,2,1.31,5.05
8213,2,1.31,5.05
8214,2,1.31,5.05
8215,2,1.31,5.05
8216,2,1.31,5.05
8217,2,1.31,5.05
8218,2,1.31,5.05
8219,2,1.31,5.05
8220,2,1.31,5.05
8221,2,1.31,5.05
8222,2,1.31,5.05
8223,2,1.31,5.05
8224,2,1.31,5.05
8225,2,1.31,5.05
8226,2,1.31,5.05
8227,2,1.31,5.05
8228,2,1.31,5.05
8229,2,1.31,5.05
8230,2,1.31,5.05
8231,2,1.31,5.05
8232,2,1.31,5.05
8233,2,1.31,5.05
8234,2,1.31,5.05
8235,2,1.31,5.05
8236,2,1.31,5.05
8237,2,1.31,5.05
8238,2,1.31,5.05
8239,2,1.31,5.05
8240,2,1.31,5.05
8241,2,1.31,5.05
8242,2,1.31,5.05
8243,2,1.31,5.05
8244,2,1.31,5.05
8245,2,1.31,5.05
8246,2,1.31,5.05
8247,2,1.31,5.05
8248,2,1.31,5.05
8249,2,1.31,5.05
8250,2,1.31,5.05
8251,2,1.31,5.05
8252,2,1.31,5.05
8253,2,1.31,5.05
8254,2,1.31,5.05
8255,2,1.31,5.05
8256,2,1.31,5.05
8257,2,1.31,5.05
8258,2,1.31,5.05
8259,2,1.31,5.05
8260,2,1.31,5.05
8261,2,1.31,5.05
8262,2,1.31,5.05
8263,2,1.31,5.05
8264,2,1.31,5.05
8265,2,1.31,5.05
8266,2,1.31,5.05
8267,2,1.31,5.05
8268,2,1.31,5.05
8269,2,1.31,5.05
8270,2,1.31,5.05
8271,2,1.31,5.05
8272,2,1.31,5.05
8273,2,1.31,5.05
8274,2,1.31,5.05
8275,2,1.31,5.05
8276,2,1.31,5.05
8277,2,1.31,5.05
8278,2,1.31,5.05
8279,2,1.31,5.05
8280,2,1.31,5.05
8281,2,1.31,5.05
8282,2,1.31,5.05
8283,2,1.31,5.05
8284,2,1.31,5.05
8285,2,1.31,5.05
8286,2,1.31,5.05
8287,2,1.31,5.05
8288,2,1.31,5.05
8289,2,1.31,5.05
8290,2,1.31,5.05
8291,2,1.31,5.05
8292,2,1.31,5.05
8293,2,1.31,5.05
8294,2,1.31,5.05
8295,2,1.31,5.05
8296,2,1.31,5.05
8297,2,1.31,5.05
8298,2,1.31,5.05
8299,2,1.31,5.05
8300,2,1.31,5.05
8301,2,1.31,5.05
8302,2,1.31,5.05
8303,2,1.31,5.05
8304,2,1.31,5.05
8305,2,1.31,5.05
8306,2,1.31,5.05
8307,2,1.31,5.05
8308,2,1.31,5.05
8309,2,1.31,5.05
8310,2,1.31,5.05
8311,2,1.31,5.05
8312,2,1.31,5.05
8313,2,1.31,5.05
8314,2,1.31,5.05
8315,2,1.31,5.05
8316,2,1.31,5.05
8317,2,1.31,5.05
8318,2,1.31,5.05
8319,2,1.31,5.05
8320,2,1.31,5.05
8321,2,1.31,5.05
8322,2,1.31,5.05
8323,2,1.31,5.05
8324,2,1.31,5.05
8325,2,1.31,5.05
8326,2,1.31,5.05
8327,2,1.31,5.05
8328,2,1.31,5.05
8329,2,1.31,5.05
8330,2,1.31,5.05
8331,2,1.31,5.05
8332,2,1.31,5.05
8333,2,1.31,5.05
8334,2,1.31,5.05
8335,2,1.31,5.05
8336,2,1.31,5.05
8337,2,1.31,5.05
8338,2,1.31,5.05
8339,2,1.31,5.05
8340,2,1.31,5.05
8341,2,1.31,5.05
8342,2,1.31,5.05
8343,2,1.31,5.05
8344,2,1.31,5.05
8345,2,1.31,5.05
8346,2,1.31,5.05
8347,2,1.31,5.05
8348,2,1.31,5.05
8349,2,1.31,5.05
8350,2,1.31,5.05
8351,2,1.31,5.05
8352,2,1.31,5.05
8353,2,1.31,5.05
8354,2,1.31,5.05
8355,2,1.31,5.05
8356,2,1.31,5.05
8357,2,1.31,5.05
8358,2,1.31,5.05
8359,2,1.31,5.05
8360,2,1.31,5.05
8361,2,1.31,5.05
8362,2,1.31,5.05
8363,2,1.31,5.05
8364,2,1.31,5.05
8365,2,1.31,5.05
8366,2,1.31,5.05
8367,2,1.31,5.05
8368,2,1.31,5.05
8369,2,1.31,5.05
8370,2,1.31,5.05
8371,2,1.31,5.05
8372,2,1.31,5.05
8373,2,1.31,5.05
8374,2,1.31,5.05
8375,2,1.3,5.05
8376,2,1.3,5.05
8377,2,1.3,5.05
8378,2,1.3,5.05
8379,2,1.3,5.05
8380,2,1.3,5.05
8381,2,1.3,5.05
8382,2,1.3,5.05
8383,2,1.3,5.05
8384,2,1.3,5.05
8385,2,1.3,5.05
8386,2,1.3,5.05
8387,2,1.3,5.05
8388,2,1.3,5.05
8389,2,1.3,5.05
8390,2,1.3,5.05
8391,2,1.3,5.05
8392,2,1.3,5.05
8393,2,1.3,5.05
8394,2,1.3,5.05
8395,2,1.3,5.05
8396,2,1.3,5.05
8397,2,1.3,5.05
8398,2,1.3,5.05
8399,2,1.3,5.05
8400,2,1.3,5.05
8401,2,1.3,5.05
8402,2,1.3,5.05
8403,2,1.3,5.05
8404,2,1.3,5.05
8405,2,1.3,5.05
8406,2,1.3,5.05
8407,2,1.3,5.05
8408,2,1.3,5.05
8409,2,1.3,5.05
8410,2,1.3,5.05
8411,2,1.3,5.05
8412,2,1.3,5.05
8413,2,1.3,5.05
8414,2,1.3,5.05
8415,2,1.3,5.05
8416,2,1.3,5.05
8417,2,1.3,5.05
8418,2,1.3,5.05
8419,2,1.3,5.05
8420,2,1.3,5.05
8421,2,1.3,5.05
8422,2,1.3,5.05
8423,2,1.3,5.05
8424,2,1.3,5.05
8425,2,1.3,5.05
8426,2,1.3,5.05
8427,2,1.3,5.05
8428,2,1.3,5.05
8429,2,1.3,5.05
8430,2,1.3,5.05
8431,2,1.3,5.05
8432,2,1.3,5.05
8433,2,1.3,5.05
8434,2,1.3,5.05
8435,2,1.3,5.05
8436,2,1.3,5.05
8437,2,1.3,5.05
8438,2,1.3,5.05
8439,2,1.34,7.94
8440,2,1.38,8.82
8441,2,1.41,9.29
8442,2,1.44,9.29
8443,2,1.46,9.29
8444,2,1.45,9.29
8445,2,1.45,9.21
8446,2,1.46,9
8447,2,1.48,8.9
8448,2,1.51,8.9
8449,2,1.52,8.85
8450,2,1.51,8.78
8451,2,1.5,8.71
8452,2,1.49,8.61
8453,2,1.48,8.54
8454,2,1.47,8.46
8455,2,1.46,8.39
8456,2,1.45,8.32
8457,2,1.44,8.25
8458,2,1.43,8.17
8459,2,1.43,8.1
8460,2,1.42,8.03
8461,2,1.38,7.74
8462,2,1.33,7.31
8463,2,1.17,6.05
8464,2,1.16,5.98
8465,2,1.15,5.91
8466,2,1.14,5.84
8467,2,1.13,5.77
8468,2,1.13,5.69
8469,2,1.12,5.62
8470,2,1.11,5.55
8471,2,1.1,5.48
8472,2,1.09,5.4
8473,2,1.08,5.33
8474,2,1.07,5.26
8475,2,1.06,5.19
8476,2,1.05,5.11
8477,2,1.04,5.04
8478,2,1.04,4.97
8479,2,1.03,4.9
8480,2,1.02,4.82
8481,2,1.01,4.75
8482,2,1,4.68
8483,2,0.99,4.61
8484,2,0.98,4.54
8485,2,0.97,4.46
8486,2,0.96,4.39
8487,2,0.95,4.32
8488,2,0.95,4.25
8489,2,0.94,4.17
8490,2,0.92,4.07
8491,2,0.92,4
8492,2,0.91,3.93
8493,2,0.9,3.85
8494,2,0.89,3.78
8495,2,0.88,3.71
8496,2,0.87,3.64
8497,2,0.86,3.57
8498,2,0.85,3.49
8499,2,0.84,3.42
8500,2,0.83,3.35
8501,2,0.83,3.28
8502,2,0.82,3.2
8503,2,0.81,3.13
8504,2,0.8,3.06
8505,2,0.79,2.99
8506,2,1.83,8.83
8507,2,1.84,8.73
8508,2,1.82,8.7
8509,2,1.81,8.7
8510,2,1.89,8.48
8511,2,2.02,8.17
8512,2,2.07,8.45
8513,2,2.12,8.85
8514,2,2.17,8.98
8515,2,2.24,9.08
8516,2,2.23,7.85
8517,2,2.22,6.72
8518,2,2.17,6.41
8519,2,2.13,6.17
8520,2,2.15,6.17
8521,2,2.17,6.44
8522,2,2.17,7.36
8523,2,2.16,7.92
8524,2,2.14,7.92
8525,2,2.09,7.92
8526,2,2.02,7.92
8527,2,1.98,7.87
8528,2,1.95,7.77
8529,2,1.94,7.41
8530,2,1.94,6.9
8531,2,1.89,6.75
8532,2,1.81,6.75
8533,2,1.77,6.54
8534,2,1.74,6.25
8535,2,1.79,7.77
8536,2,1.88,9.88
8537,2,1.94,10.49
8538,2,1.96,10.63
8539,2,1.89,10.53
8540,2,1.84,10.46
8541,2,1.85,10.46
8542,2,1.88,10.42
8543,2,1.97,10.27
8544,2,1.96,10.27
8545,2,2,10.37
8546,2,2.09,10.57
8547,2,2.08,10.46
8548,2,2.05,10.12
8549,2,2,9.64
8550,2,1.95,9.83
8551,2,1.91,9.73
8552,2,1.88,9.53
8553,2,1.84,9.58
8554,2,1.79,9.69
8555,2,1.81,9.68
8556,2,1.8,9.11
8557,2,1.73,7.21
8558,2,1.69,5.92
8559,2,1.68,5.73
8560,2,1.68,5.9
8561,2,1.69,6.61
8562,2,1.71,6.87
8563,2,1.72,6.68
8564,2,1.77,6.53
8565,2,1.85,6.43
8566,2,1.89,6.39
8567,2,1.92,6.39
8568,2,1.92,6.32
8569,2,1.91,6.21
8570,2,1.89,6.44
8571,2,1.87,6.74
8572,2,1.81,6.6
8573,2,1.74,6.39
8574,2,1.79,6.78
8575,2,1.84,7.16
8576,2,1.83,7.22
8577,2,1.81,7.27
8578,2,1.79,7.33
8579,2,1.77,7.38
8580,2,1.75,7.44
8581,2,1.74,7.49
8582,2,1.64,7.78
8583,2,1.62,7.84
8584,2,1.6,7.89
8585,2,1.59,7.95
8586,2,1.55,8.06
8587,2,1.5,8.22
8588,2,1.74,14.51
8589,2,1.79,14.96
8590,2,1.83,15.47
8591,2,1.8,15.48
8592,2,1.76,15.47
8593,2,1.68,15.37
8594,2,1.62,15.31
8595,2,1.62,15.51
8596,2,1.62,15.72
8597,2,1.6,15.91
8598,2,1.56,16.13
8599,2,1.47,16.44
8600,2,1.42,16.62
8601,2,1.43,16.55
8602,2,1.43,16.48
8603,2,1.44,16.41
8604,2,1.45,16.34
8605,2,1.45,16.27
8606,2,1.46,16.2
8607,2,1.46,16.13
8608,2,1.47,16.06
8609,2,1.48,15.99
8610,2,1.48,15.92
8611,2,1.49,15.85
8612,2,1.49,15.78
8613,2,1.5,15.71
8614,2,1.51,15.64
8615,2,1.51,15.57
8616,2,1.52,15.5
8617,2,1.53,15.43
8618,2,1.53,15.33
8619,2,1.54,15.26
8620,2,1.55,15.19
8621,2,1.55,15.12
8622,2,1.56,15.05
8623,2,1.56,14.98
8624,2,1.57,14.91
8625,2,1.58,14.84
8626,2,1.58,14.77
8627,2,1.59,14.7
8628,2,1.6,14.63
8629,2,1.61,14.49
8630,2,1.61,14.42
8631,2,1.64,14.07
8632,2,1.8,9.05
8633,2,1.83,8.96
8634,2,1.81,9.26
8635,2,1.78,9.53
8636,2,1.73,9.73
8637,2,1.68,9.71
8638,2,1.64,9.31
8639,2,1.63,9.13
8640,2,1.63,9.23
8641,2,1.63,9.33
8642,2,1.63,9.42
8643,2,1.63,9.52
8644,2,1.63,9.62
8645,2,1.63,9.72
8646,2,1.63,9.86
8647,2,1.63,9.95
8648,2,1.63,10.05
8649,2,1.64,10.15
8650,2,1.64,10.25
8651,2,1.64,10.35
8652,2,1.64,10.44
8653,2,1.64,10.54
8654,2,1.64,10.64
8655,2,1.64,10.74
8656,2,1.64,10.84
8657,2,1.64,10.93
8658,2,1.64,11.03
8659,2,1.65,11.13
8660,2,1.65,11.23
8661,2,1.65,11.33
8662,2,1.65,11.42
8663,2,1.65,11.52
8664,2,1.65,11.62
8665,2,1.65,11.72
8666,2,1.65,11.82
8667,2,1.65,11.91
8668,2,1.65,12.01
8669,2,1.66,12.31
8670,2,1.79,14.84
8671,2,1.79,14.74
8672,2,1.82,14.84
8673,2,1.87,15.04
8674,2,1.9,14.73
8675,2,1.92,14.22
8676,2,1.93,14.28
8677,2,1.95,14.48
8678,2,1.93,14.68
8679,2,1.91,14.88
8680,2,1.92,15.45
8681,2,1.93,16.06
8682,2,1.94,16.96
8683,2,1.96,17.82
8684,2,1.93,17.81
8685,2,1.9,17.75
8686,2,1.87,17.15
8687,2,1.85,16.63
8688,2,1.82,16.49
8689,2,1.84,16.59
8690,2,1.87,16.79
8691,2,1.85,17.27
8692,2,1.82,17.89
8693,2,1.84,17.62
8694,2,1.88,17.11
8695,2,1.77,17.39
8696,2,1.64,17.79
8697,2,1.63,17.73
8698,2,1.62,17.64
8699,2,1.62,17.55
8700,2,1.62,17.46
8701,2,1.61,17.37
8702,2,1.61,17.27
8703,2,1.6,17.18
8704,2,1.6,17.09
8705,2,1.6,17
8706,2,1.59,16.91
8707,2,1.59,16.82
8708,2,1.58,16.73
8709,2,1.58,16.63
8710,2,1.58,16.54
8711,2,1.57,16.45
8712,2,1.57,16.36
8713,2,1.32,15.88
8714,2,1.33,15.23
8715,2,1.35,14.35
8716,2,1.33,14.13
8717,2,0.77,14.94
8718,2,0.76,15.04
8719,2,0.74,14.63
8720,2,0.73,14.53
8721,2,0.72,14.61
8722,2,0.72,14.71
8723,2,0.69,14.62
8724,2,0.67,14.53
8725,2,0.61,13.94
8726,2,0.55,13.37
8727,2,0.54,13.77
8728,2,0.54,14.13
8729,2,0.51,14.13
8730,2,0.48,14.07
8731,2,0.46,13.43
8732,2,0.44,13.4
8733,2,0.43,15.18
8734,2,0.54,14.2
8735,2,0.62,13.25
8736,2,0.68,12.82
8737,2,1.46,16.63
8738,2,1.47,16.55
8739,2,1.47,16.48
8740,2,1.48,16.4
8741,2,1.48,16.32
8742,2,1.48,16.25
8743,2,1.49,16.17
8744,2,1.49,16.1
8745,2,1.49,16.02
8746,2,1.5,15.94
8747,2,1.5,15.87
8748,2,1.51,15.79
8749,2,1.51,15.71
8750,2,1.51,15.64
8751,2,1.52,15.56
8752,2,1.52,15.49
8753,2,1.52,15.41
8754,2,1.53,15.33
8755,2,1.53,15.26
8756,2,1.54,15.18
8757,2,1.54,15.11
8758,2,1.54,15.03
8759,2,1.55,14.93
8760,2,1.55,14.86
8761,2,1.56,14.78
8762,2,1.56,14.7
8763,2,1.56,14.63
8764,2,1.57,14.55
8765,2,1.57,14.48
8766,2,1.57,14.4
8767,2,1.58,14.32
8768,2,1.58,14.25
8769,2,1.59,14.17
8770,2,1.59,14.1
8771,2,1.59,14.02
8772,2,1.6,13.94
8773,2,1.6,13.87
8774,2,1.61,13.72
8775,2,1.61,13.64
8776,2,1.62,13.56
8777,2,1.62,13.49
8778,2,1.62,13.41
8779,2,1.63,13.34
8780,2,1.63,13.26
8781,2,1.65,12.88
8782,2,1.66,12.65
8783,2,1.67,12.54
8784,2,1.67,12.39
8785,2,1.68,12.24
8786,2,1.56,12.01
8787,2,1.55,11.99
8788,2,1.54,11.97
8789,2,1.53,11.95
8790,2,1.52,11.93
8791,2,1.51,11.91
8792,2,1.5,11.89
8793,2,1.49,11.87
8794,2,1.48,11.85
8795,2,1.46,11.84
8796,2,1.45,11.82
8797,2,1.44,11.8
8798,2,1.43,11.78
8799,2,1.42,11.76
8800,2,1.41,11.74
8801,2,1.4,11.72
8802,2,1.39,11.7
8803,2,1.38,11.68
8804,2,1.36,11.65
8805,2,1.35,11.63
8806,2,1.34,11.61
8807,2,1.33,11.59
8808,2,1.32,11.57
8809,2,1.31,11.55
8810,2,1.3,11.53
8811,2,1.29,11.51
8812,2,1.28,11.5
8813,2,1.27,11.48
8814,2,1.26,11.46
8815,2,1.25,11.44
8816,2,1.23,11.42
8817,2,1.22,11.4
8818,2,1.21,11.38
8819,2,1.2,11.36
8820,2,1.19,11.34
8821,2,1.18,11.32
8822,2,1.17,11.3
8823,2,1.16,11.28
8824,2,1.15,11.26
8825,2,1.13,11.22
8826,2,1.09,11.16
8827,2,1.07,11.12
8828,2,1.06,11.11
8829,2,0.95,14.7
8830,2,0.88,14.6
8831,2,0.81,14.5
8832,2,0.73,14.39
8833,2,0.66,14.29
8834,2,0.59,14.19
8835,2,0.56,14.13
8836,2,0.59,14.13
8837,2,0.62,14.13
8838,2,0.65,14.13
8839,2,0.66,14.13
8840,2,0.67,14.13
8841,2,0.68,14.13
8842,2,0.68,14.13
8843,2,0.69,14.13
8844,2,0.69,14.13
8845,2,0.68,14.06
8846,2,0.67,13.96
8847,2,0.66,14.15
8848,2,0.66,14.46
8849,2,0.71,14.51
8850,2,0.79,14.51
8851,2,0.85,14.51
8852,2,0.9,14.51
8853,2,0.91,14.51
8854,2,0.91,14.57
8855,2,0.87,14.77
8856,2,0.86,15.28
8857,2,0.9,16.28
8858,2,0.93,16.79
8859,2,0.94,16.69
8860,2,0.94,16.54
8861,2,0.91,16.34
8862,2,0.86,16.19
8863,2,0.79,16.09
8864,2,0.73,16
8865,2,0.66,15.9
8866,2,0.6,15.8
8867,2,0.55,15.7
8868,2,0.52,15.6
8869,2,0.49,15.5
8870,2,0.47,15.3
8871,2,0.48,14.31
8872,2,0.51,14.31
8873,2,0.53,14.29
8874,2,0.59,13.92
8875,2,1.38,8.85
8876,2,1.37,8.9
8877,2,1.35,8.96
8878,2,1.34,9.01
8879,2,1.32,9.08
8880,2,1.31,9.13
8881,2,1.29,9.19
8882,2,1.28,9.24
8883,2,1.26,9.3
8884,2,1.25,9.35
8885,2,1.24,9.4
8886,2,1.22,9.46
8887,2,1.07,10.05
8888,2,1.05,10.1
8889,2,1.04,10.16
8890,2,1.02,10.21
8891,2,1.01,10.26
8892,2,1,10.32
8893,2,0.98,10.37
8894,2,0.97,10.42
8895,2,0.95,10.48
8896,2,0.94,10.53
8897,2,0.92,10.59
8898,2,0.91,10.64
8899,2,0.9,10.69
8900,2,0.88,10.75
8901,2,0.86,10.82
8902,2,0.85,10.88
8903,2,0.83,10.93
8904,2,0.82,10.98
8905,2,0.81,11.04
8906,2,0.79,11.09
8907,2,0.78,11.15
8908,2,0.75,11.25
8909,2,0.72,11.36
8910,2,0.69,11.47
8911,2,1.56,10.42
8912,2,1.48,10.86
8913,2,1.44,11.13
8914,2,1.43,11.18
8915,2,1.42,11.23
8916,2,1.4,11.34
8917,2,1.43,9.79
8918,2,2.19,9.75
8919,2,2.19,9.83
8920,2,1.92,12.8
8921,2,1.93,12.78
8922,2,1.93,12.76
8923,2,1.93,12.74
8924,2,1.93,12.72
8925,2,1.94,12.7
8926,2,1.94,12.68
8927,2,1.94,12.66
8928,2,1.95,12.65
8929,2,1.95,12.63
8930,2,1.95,12.61
8931,2,1.95,12.59
8932,2,1.96,12.57
8933,2,1.96,12.55
8934,2,1.96,12.53
8935,2,1.96,12.51
8936,2,1.97,12.5
8937,2,1.97,12.48
8938,2,1.97,12.46
8939,2,1.98,12.44
8940,2,1.98,12.42
8941,2,1.98,12.4
8942,2,1.98,12.38
8943,2,1.99,12.36
8944,2,1.99,12.35
8945,2,1.99,12.32
8946,2,2,12.3
8947,2,2,12.28
8948,2,2,12.26
8949,2,2,12.24
8950,2,2.01,12.23
8951,2,2.01,12.21
8952,2,2.01,12.19
8953,2,1.41,12.31
8954,2,1.41,12.25
8955,2,1.42,12.19
8956,2,1.45,12
8957,2,1.51,11.45
8958,2,1.57,11.01
8959,2,1.58,10.89
8960,2,1.59,10.83
8961,2,1.61,10.7
8962,2,1.82,7.03
8963,2,1.82,7.06
8964,2,1.83,7.09
8965,2,1.83,7.12
8966,2,1.83,7.15
8967,2,1.83,7.18
8968,2,1.83,7.21
8969,2,1.84,7.23
8970,2,1.84,7.26
8971,2,1.84,7.29
8972,2,1.84,7.33
8973,2,1.85,7.36
8974,2,1.85,7.39
8975,2,1.85,7.42
8976,2,1.85,7.45
8977,2,1.85,7.48
8978,2,1.86,7.51
8979,2,1.86,7.54
8980,2,1.86,7.57
8981,2,1.86,7.6
8982,2,1.86,7.63
8983,2,1.87,7.66
8984,2,1.87,7.68
8985,2,1.87,7.71
8986,2,1.87,7.74
8987,2,1.88,7.77
8988,2,1.88,7.8
8989,2,1.88,7.83
8990,2,1.88,7.86
8991,2,1.88,7.89
8992,2,1.89,7.92
8993,2,1.89,7.95
8994,2,1.89,7.98
8995,2,1.89,8.01
8996,2,1.9,8.07
8997,2,1.9,8.1
8998,2,1.9,8.13
8999,2,1.9,8.16
9000,2,1.91,8.19
9001,2,1.91,8.24
9002,2,1.91,8.29
9003,2,1.93,8.46
9004,2,1.93,8.52
9005,2,2.14,16.98
9006,2,2.15,16.88
9007,2,2.15,16.78
9008,2,2.15,16.68
9009,2,2.16,16.59
9010,2,2.16,16.49
9011,2,2.24,13.71
9012,2,2.25,13.42
9013,2,2.26,13.22
9014,2,2.26,13.12
9015,2,2.27,12.93
9016,2,2.27,12.73
9017,2,2.27,12.63
9018,2,2.29,12.23
9019,2,2.3,11.91
9020,2,2.31,11.52
9021,2,2.31,11.42
9022,2,2.33,10.93
9023,2,2.36,9.95
9024,2,2.37,9.46
9025,2,2.37,9.36
9026,2,2.38,9.26
9027,2,2.38,9.16
9028,2,2.38,9.03
9029,2,2.39,8.94
9030,2,2.39,8.84
9031,2,0.83,9.87
9032,2,0.81,10.14
9033,2,0.78,10.44
9034,2,0.8,9.83
9035,2,0.81,9.49
9036,2,0.82,9.49
9037,2,0.82,9.49
9038,2,0.82,9.49
9039,2,0.82,9.54
9040,2,0.82,9.64
9041,2,0.84,9.69
9042,2,0.86,9.69
9043,2,0.86,9.69
9044,2,0.85,9.69
9045,2,0.85,9.75
9046,2,0.86,9.85
9047,2,0.86,9.81
9048,2,0.86,9.71
9049,2,0.85,9.97
9050,2,0.84,10.37
9051,2,0.83,10.61
9052,2,0.83,10.81
9053,2,0.82,10.84
9054,2,0.81,10.84
9055,2,0.78,10.84
9056,2,0.75,10.84
9057,2,0.71,11.15
9058,2,0.68,11.37
9059,2,0.66,10.86
9060,2,0.65,10.46
9061,2,0.66,10.46
9062,2,0.67,10.46
9063,2,1.26,3.46
9064,2,1.29,2.95
9065,2,1.36,3.14
9066,2,1.42,3.29
9067,2,1.45,3.29
9068,2,1.49,3.35
9069,2,1.57,3.56
9070,2,1.6,3.68
9071,2,1.6,3.68
9072,2,1.59,4.03
9073,2,1.58,4.72
9074,2,1.56,4.91
9075,2,1.55,4.72
9076,2,1.54,4.76
9077,2,1.54,4.95
9078,2,1.5,5.09
9079,2,1.44,5.18
9080,2,1.42,5.21
9081,2,1.41,5.21
9082,2,1.37,5.13
9083,2,1.32,5.03
9084,2,1.27,5.02
9085,2,1.22,5.02
9086,2,1.17,5.02
9087,2,1.13,5
9088,2,1.14,4.3
9089,2,1.16,3.66
9090,2,1.16,3.66
9091,2,1.16,3.66
9092,2,1.12,3.66
9093,2,1.1,3.46
9094,2,1.08,3.15
9095,2,1.05,3.08
9096,2,1.02,3.08
9097,2,0.55,3.09
9098,2,0.01,3.11
9099,2,0.04,3.11
9100,2,0.09,3.13
9101,2,0.2,4.05
9102,2,0.3,4.85
9103,2,0.32,4.85
9104,2,0.34,4.85
9105,2,0.36,4.85
9106,2,0.42,4.91
9107,2,0.56,5.12
9108,2,0.65,5.24
9109,2,0.65,5.24
9110,2,0.91,6.01
9111,2,0.93,6.05
9112,2,0.95,6.15
9113,2,1.17,4.47
9114,2,1.6,4.52
9115,2,1.08,13.6
9116,2,1.07,13.66
9117,2,1.04,13.16
9118,2,1.09,13.16
9119,2,1.13,13.33
9120,2,1.13,13.82
9121,2,1.13,14.16
9122,2,1.14,14.26
9123,2,1.17,14.28
9124,2,1.23,14.2
9125,2,1.28,14.13
9126,2,1.34,14.06
9127,2,1.4,13.99
9128,2,1.45,13.91
9129,2,1.51,13.84
9130,2,1.57,13.77
9131,2,1.62,13.69
9132,2,1.68,13.62
9133,2,1.74,13.55
9134,2,1.79,13.47
9135,2,1.85,13.4
9136,2,1.91,13.33
9137,2,1.96,13.26
9138,2,2.02,13.18
9139,2,2.1,13.08
9140,2,2.16,13.01
9141,2,2.21,12.93
9142,2,2.27,12.86
9143,2,2.33,12.79
9144,2,2.38,12.71
9145,2,2.44,12.64
9146,2,2.5,12.57
9147,2,2.55,12.5
9148,2,2.61,12.42
9149,2,2.67,12.35
9150,2,2.72,12.28
9151,2,2.95,11.98
9152,2,1.2,8.87
9153,2,1.21,8.87
9154,2,1.22,8.86
9155,2,1.23,8.86
9156,2,1.24,8.85
9157,2,1.24,8.85
9158,2,1.25,8.85
9159,2,1.26,8.84
9160,2,1.27,8.84
9161,2,1.27,8.84
9162,2,1.28,8.83
9163,2,1.29,8.83
9164,2,1.3,8.83
9165,2,1.3,8.82
9166,2,1.31,8.82
9167,2,1.32,8.82
9168,2,1.33,8.81
9169,2,1.33,8.81
9170,2,1.34,8.81
9171,2,1.35,8.8
9172,2,1.36,8.8
9173,2,1.36,8.8
9174,2,1.37,8.79
9175,2,1.38,8.79
9176,2,1.39,8.79
9177,2,1.39,8.79
9178,2,1.4,8.78
9179,2,1.41,8.78
9180,2,1.42,8.78
9181,2,1.42,8.77
9182,2,1.43,8.77
9183,2,1.44,8.77
9184,2,1.44,8.76
9185,2,1.45,8.76
9186,2,1.46,8.75
9187,2,1.47,8.75
9188,2,1.48,8.75
9189,2,1.48,8.74
9190,2,1.49,8.74
9191,2,1.5,8.74
9192,2,1.51,8.73
9193,2,1.51,8.73
9194,2,1.52,8.73
9195,2,1.53,8.72
9196,2,1.54,8.72
9197,2,1.54,8.72
9198,2,1.55,8.71
9199,2,1.58,8.7
9200,2,1.59,8.7
9201,2,1.6,8.69
9202,2,1.63,8.68
9203,2,1.66,8.67
