id,H,T
9595,2.52,11.29
9596,2.52,11.36
9597,2.51,11.42
9598,2.51,11.48
9599,2.5,11.54
9600,2.5,11.61
9601,2.49,11.67
9602,2.49,11.73
9603,2.48,11.79
9604,2.48,11.86
9605,2.47,11.92
9606,2.47,11.98
9607,2.46,12.05
9608,2.46,12.11
9609,2.45,12.17
9610,2.45,12.23
9611,2.43,12.49
9612,2.04,17.39
9613,2.03,17.47
9614,2.02,17.57
9615,2.01,17.48
9616,2,17.27
9617,2.01,17.22
9618,2.04,17.22
9619,2.05,17.29
9620,2.05,17.39
9621,2.09,17.41
9622,2.14,17.41
9623,2.19,17.32
9624,2.23,17.22
9625,2.17,17.12
9626,2.11,17.05
9627,2.08,17.76
9628,2.04,18.26
9629,1.97,17.36
9630,1.91,16.66
9631,1.89,16.76
9632,1.87,16.86
9633,1.85,16.95
9634,1.81,17.21
9635,1.77,17.52
9636,1.72,17.53
9637,1.67,17.43
9638,1.61,17.41
9639,1.56,17.41
9640,1.57,17.58
9641,1.6,17.79
9642,1.59,17.32
9643,1.59,16.83
9644,1.68,16.93
9645,1.76,16.88
9646,1.78,15.47
9647,1.79,14.37
9648,1.81,14.66
9649,1.78,14.56
9650,1.7,14.03
9651,1.47,12.43
9652,2.85,6.28
9653,2.96,7.57
9654,3.27,7.66
9655,3.37,7.38
9656,3.03,6.26
9657,2.88,4.91
9658,2.93,4.63
9659,0.88,17.7
9660,0.89,17.39
9661,0.94,17.27
9662,1.06,17.37
9663,1.12,17.42
9664,1.14,17.42
9665,1.14,17.42
9666,1.14,17.42
9667,1.11,16.75
9668,1.06,15.73
9669,1.08,14.34
9670,1.11,12.84
9671,1.12,13.72
9672,1.13,15.12
9673,1.17,14.7
9674,1.22,14.33
9675,1.28,14.33
9676,1.32,14.33
9677,1.31,14.33
9678,1.29,13.8
9679,1.26,12.28
9680,1.24,12.82
9681,1.22,16.15
9682,1.2,17.85
9683,1.18,17.95
9684,1.13,16.33
9685,1.06,13.08
9686,1.03,11.8
9687,1.01,11.8
9688,0.98,13.81
9689,0.93,16.67
9711,2.04,11.18
9712,2.02,10.55
9713,2.01,9.54
9714,2.06,9.36
9715,2.14,9.47
9716,2.14,9.57
9717,2.13,9.67
9718,2.12,9.67
9719,2.12,9.66
9720,2.16,9.07
9721,2.19,8.51
9722,2.19,8.51
9723,2.19,8.65
9724,2.26,9.97
9725,2.3,10.86
9726,2.16,10.68
9727,2.09,10.8
9728,2.16,10.98
9729,2.26,11.18
9730,2.4,10.65
9731,2.38,10.69
9732,2.36,10.77
9733,2.34,10.81
9734,2.33,10.85
9735,2.32,10.89
9736,2.3,10.93
9737,2.29,10.97
9738,2.28,11.01
9739,2.26,11.05
9740,2.25,11.08
9741,2.24,11.12
9742,2.21,11.2
9743,2.2,11.24
9744,2.15,11.37
9745,2.01,11.8
9746,1.97,11.92
9747,1.96,11.96
9748,1.23,14.11
9749,0.94,15.96
9750,0.93,15.5
9751,0.92,15.35
9752,0.9,14.89
9753,0.89,14.58
9754,0.89,14.43
9755,0.88,14.28
9756,0.86,13.76
9757,0.86,13.61
9758,2.04,15.58
9759,2,15.48
9760,1.96,15.48
9761,1.99,15.57
9762,2.02,15.67
9763,2.04,15.68
9764,2.07,15.68
9765,2.09,15.95
9766,2.11,16.25
9767,2.15,16.16
9768,2.18,16.06
9769,2.15,16.06
9770,2.12,15.96
9771,2.17,14.95
9772,2.21,14.08
9773,2.24,13.88
9774,2.26,13.79
9775,2.27,13.99
9776,2.27,14.12
9777,2.26,14.12
9778,2.23,14.16
9779,2.19,14.26
9780,2.17,14.25
9781,2.16,14.15
9782,2.13,14.65
9783,2.08,15.56
9784,1.83,14.17
9785,1.37,10.92
9786,1.01,8.42
9787,0.7,6.18
9788,0.75,6.18
9789,0.79,6.6
9790,0.79,9.18
9791,0.8,11.16
9792,0.83,10.87
9793,0.86,10.69
9794,0.9,10.89
9795,0.94,10.99
9796,0.99,10.89
9797,1.03,9.69
9798,1.08,7.03
9799,1.13,5.57
9800,1.18,5.47
9801,1.21,6.99
9802,1.21,10.52
9803,1.25,9.63
9804,1.32,6.5
9805,1.32,7.82
9806,1.31,10.48
9807,1.32,11.02
9808,1.34,11.02
9809,1.34,11.02
9810,1.29,5.22
9811,1.3,5.21
9812,1.28,5.11
9813,1.26,9.08
9814,1.25,4.59
9815,2.53,8.47
9816,1.3,10.06
9817,1.3,10.06
9818,1.3,10.06
9819,1.3,10.06
9820,1.3,10.06
9821,1.3,10.06
9822,1.3,10.06
9823,1.3,10.06
9824,1.3,10.06
9825,1.3,10.06
9826,1.3,10.06
9827,1.3,10.06
9828,1.3,10.06
9829,1.3,10.06
9830,1.3,10.06
9831,1.3,10.06
9832,1.3,10.06
9833,1.3,10.06
9834,1.3,10.06
9835,1.3,10.06
9836,1.3,10.06
9837,1.3,10.06
9838,1.3,10.06
9839,1.3,10.06
9840,1.3,10.06
9841,1.3,10.06
9842,1.3,10.06
9843,1.3,10.06
9844,1.3,10.06
9845,1.3,10.06
9846,1.55,10.62
9847,1.32,9.65
9848,1.32,9.55
9849,1.32,9.6
9850,1.31,9.9
9851,1.27,10.03
9852,1.21,9.93
9853,1.16,10.64
9854,1.13,12.13
9855,1.12,12.73
9856,1.12,12.63
9857,1.15,12.53
9858,1.19,12.43
9859,1.2,12.4
9860,1.2,12.4
9861,1.21,10.45
9862,1.23,7.75
9863,1.25,7.26
9864,1.27,7.37
9865,1.27,6.84
9866,1.28,14.13
9867,1.26,14.13
9868,1.24,14.13
9869,1.19,14.13
9870,1.14,14.13
9871,1.1,14.13
9872,1.05,14.13
9873,1.01,14.13
9874,0.96,14.14
9875,0.9,14.24
9876,0.85,14.25
9877,0.76,13.77
9878,0.7,13.5
9879,0.73,14.42
9880,0.76,14.82
9881,0.77,14.32
9882,0.77,14.45
9883,0.75,14.94
9884,0.75,14.84
9885,0.76,14.74
9886,1.21,9.51
9887,1.19,9.56
9888,1.18,9.62
9889,1.17,9.67
9890,1.15,9.73
9891,1.14,9.78
9892,1.12,9.83
9893,1.11,9.89
9894,1.09,9.94
9895,1.08,9.99
9896,1.55,10.48
9897,1.54,10.53
9898,1.53,10.59
9899,1.52,10.64
9900,1.51,10.69
9901,1.5,10.75
9902,1.49,10.8
9903,1.47,10.91
9904,1.46,10.96
9905,1.46,11.02
9906,1.45,11.07
9907,1.41,11.29
9908,2.16,16.39
9909,2.16,16.29
9910,2.17,16.19
9911,2.17,16.1
9912,2.17,16
9913,2.18,15.9
9914,2.18,15.8
9915,2.18,15.7
9916,2.19,15.61
9917,2.19,15.51
9918,2.19,15.41
9919,2.19,15.31
9920,2.2,15.18
9921,2.2,15.09
9922,2.2,14.99
9923,2.21,14.89
9924,2.21,14.79
9925,2.21,14.69
9926,2.22,14.6
9927,2.22,14.5
9928,2.22,14.4
9929,2.22,14.3
9930,2.23,14.2
9931,2.23,14.1
9932,2.23,14.01
9933,2.24,13.91
9934,2.24,13.81
9935,2.25,13.61
9936,2.25,13.52
9937,2.25,13.32
9938,2.26,13.03
9939,2.27,12.83
9940,2.28,12.53
9941,2.28,12.43
9942,2.28,12.33
9943,2.29,12.1
9944,2.3,11.81
9945,2.31,11.61
9946,2.32,11.12
9947,2.33,10.63
9948,2.34,10.34
9949,2.02,6.38
9950,2.02,6.77
9951,2.03,6.77
9952,2.04,6.56
9953,2.02,5.87
9954,1.99,5.39
9955,1.91,5.27
9956,2.34,16.37
9957,2.35,16.07
9958,2.35,16
9959,2.35,15.93
9960,2.36,15.85
9961,2.36,15.78
9962,1.8,12.56
9963,1.8,12.56
9964,1.8,12.55
9965,1.81,12.55
9966,1.81,12.54
9967,1.81,12.53
9968,1.81,12.53
9969,1.81,12.52
9970,1.82,12.52
9971,1.82,12.51
9972,1.82,12.51
9973,1.82,12.5
9974,1.82,12.49
9975,1.83,12.49
9976,1.83,12.48
9977,1.83,12.48
9978,1.83,12.47
9979,1.83,12.47
9980,1.83,12.46
9981,1.84,12.45
9982,1.84,12.44
9983,1.84,12.44
9984,1.85,12.43
9985,1.85,12.42
9986,1.85,12.41
9987,2.25,11.08
9988,2.22,11.1
9989,2.2,10.8
9990,2.37,11.13
9991,2.48,11.03
9992,2.51,11.03
9993,2.53,11.03
9994,2.48,11.03
9995,2.43,11.02
9996,2.38,10.92
9997,2.35,10.79
9998,2.37,10.59
9999,2.39,10.47
10000,2.4,10.57
